"","apartment","road","address","lon","lat"
"2187","탑스빌","금하로30길 34","서울특별시 금천구 시흥동 268-46",126.9155416,37.4489024
"2188","한빛","독산로44길 51","서울특별시 금천구 시흥동 793-6",126.9075302,37.4617766
"2189","한빛로얄","독산로40길 102","서울특별시 금천구 시흥동 796-7",126.9097311,37.4618519
"2190","한빛로얄(796-43)","독산로50다길 8-12","서울특별시 금천구 시흥동 796-43",126.9098514,37.4616575
"2191","한빛무궁화101동","독산로36길 62","서울특별시 금천구 시흥동 1016",126.9078009,37.4602609
"2192","현대(209)","금하로23라길 31","서울특별시 금천구 시흥동 209",126.9105037,37.4537875
"2193","현대(220-2)","탑골로3길 50","서울특별시 금천구 시흥동 220-2",126.9140551,37.4533858
"2194","힐캐슬","시흥대로12길 33","서울특별시 금천구 시흥동 960-6",126.9053849,37.4391189
"2195","670-7","화랑로 443","서울특별시 노원구 공릉동 670-7",127.0765239,37.6183099
"2196","건영아파트","동일로173가길 145","서울특별시 노원구 공릉동 404-3",127.0714002,37.6245328
"2197","건영장미아파트","공릉로51길 14-17","서울특별시 노원구 공릉동 744",127.0753632,37.6290763
"2198","공릉2신도브래뉴아파트","동일로193길 7","서울특별시 노원구 공릉동 749",127.0719797,37.6255708
"2199","공릉동 한보에센시티아파트","공릉로46길 19","서울특별시 노원구 공릉동 743",127.080272,37.6279793
"2200","공릉우성아파트","동일로198길 24","서울특별시 노원구 공릉동 738",127.0726411,37.6285981
"2201","광덕파크빌아파트","동일로180길 48-9","서울특별시 노원구 공릉동 752",127.0772707,37.6225929
"2202","길성그랑프리텔아파트","동일로191가길 66","서울특별시 노원구 공릉동 753",127.0708643,37.6277209
"2203","남청파인힐","동일로191가길 26","서울특별시 노원구 공릉동 379-5",127.0713416,37.6262325
"2204","노원 프레미어스 엠코","동일로 986","서울특별시 노원구 공릉동 670-20",127.0761919,37.6185055
"2205","녹주아파트","동일로177길 29","서울특별시 노원구 공릉동 750",127.0727892,37.6204142
"2206","대동아파트","동일로175길 38","서울특별시 노원구 공릉동 604-11",127.0725194,37.6195174
"2207","대동아파트2","동일로195길 39","서울특별시 노원구 공릉동 380-1",127.0699903,37.6265796
"2208","대명아파트","노원로1길 103","서울특별시 노원구 공릉동 270-71",127.0813421,37.6201955
"2209","대아2차아파트","동일로183길 34","서울특별시 노원구 공릉동 492-1",127.0713548,37.6231709
"2210","대아아파트1차","공릉로 157","서울특별시 노원구 공릉동 740",127.0789484,37.6238783
"2211","대주파크빌아파트","섬밭로 52","서울특별시 노원구 공릉동 751",127.0721976,37.6209872
"2212","동부아파트","공릉로 206","서울특별시 노원구 공릉동 705",127.0782557,37.6280519
"2213","동신아파트","공릉로 213","서울특별시 노원구 공릉동 745",127.0768608,37.628077
"2214","동아하이빌아파트101동","섬밭로 22","서울특별시 노원구 공릉동 609-3",127.0726495,37.6187102
"2215","두산힐스빌아파트","공릉로 126","서울특별시 노원구 공릉동 747",127.0799557,37.6210119
"2216","라메즈아파트","동일로177길 12-25","서울특별시 노원구 공릉동 575-24",127.0733519,37.6213458
"2217","보람노블레스아파트","동일로178길 43","서울특별시 노원구 공릉동 586-15",127.0769391,37.621656
"2218","비선아파트","화랑로51길 78","서울특별시 노원구 공릉동 109",127.087321,37.6256517
"2219","비콘아파트","공릉로 130","서울특별시 노원구 공릉동 755",127.0793615,37.6217037
"2220","삼익2차아파트","공릉로34길 118","서울특별시 노원구 공릉동 754",127.0803516,37.6258436
"2221","삼익4단지아파트","동일로198가길 13","서울특별시 노원구 공릉동 714",127.0719356,37.6298477
"2222","새울센스빌아파트","동일로176길 47-14","서울특별시 노원구 공릉동 589-3",127.0776,37.6209718
"2223","서일이츠뷰","동일로192가길 26","서울특별시 노원구 공릉동 371-11",127.0738811,37.6274518
"2224","서진프라자아파트","동일로173가길 115","서울특별시 노원구 공릉동 492-3",127.0718674,37.6233092
"2225","시영2단지(라이프)아파트","동일로198가길 149","서울특별시 노원구 공릉동 707",127.0665319,37.6305457
"2226","시영3차(라이프)아파트","섬밭로 123","서울특별시 노원구 공릉동 715",127.0685419,37.6272665
"2227","신도1차아파트","동일로191가길 59","서울특별시 노원구 공릉동 748",127.0699367,37.6276091
"2228","신명아파트","동일로191길 36","서울특별시 노원구 공릉동 382-14",127.0708864,37.6249459
"2229","신성미소지움아파트","공릉로42길 13-14","서울특별시 노원구 공릉동 756",127.0809425,37.6247706
"2230","신원아파트","동일로192나길 26","서울특별시 노원구 공릉동 370-4",127.0750309,37.6277356
"2231","신한양아파트","동일로173가길 140","서울특별시 노원구 공릉동 400-8",127.0719821,37.6243797
"2232","씨엠아파트","동일로179길 12-32","서울특별시 노원구 공릉동 568-6",127.0732763,37.6226914
"2233","엘림타운","동일로193가길 27","서울특별시 노원구 공릉동 379-2",127.0712006,37.6270973
"2234","우국리더스빌","동일로197길 85","서울특별시 노원구 공릉동 757",127.070208,37.6260218
"2235","우방아파트","노원로 58","서울특별시 노원구 공릉동 108",127.0872092,37.6266384
"2236","임성아파트","동일로192나길 16-14","서울특별시 노원구 공릉동 389-13",127.0757189,37.6272472
"2237","주완위즈빌","공릉로39길 11","서울특별시 노원구 공릉동 351-2",127.0787646,37.6234435
"2238","주완위즈빌2","동일로186길 67-8","서울특별시 노원구 공릉동 504-5",127.0766169,37.6257225
"2239","진명비베레","동일로190길 7","서울특별시 노원구 공릉동 395-7",127.0736645,37.6253732
"2240","참다움아파트","동일로190길 11","서울특별시 노원구 공릉동 395-6",127.073998,37.6255173
"2241","청솔브레싱B동","동일로191가길 33-5","서울특별시 노원구 공릉동 380-10",127.0706616,37.626256
"2242","청솔브레씽A동","동일로191가길 33-3","서울특별시 노원구 공릉동 380-56",127.0708874,37.6263182
"2243","청솔아파트8","노원로1가길 10","서울특별시 노원구 공릉동 91",127.086018,37.6232629
"2244","청솔아파트9","노원로1길 21","서울특별시 노원구 공릉동 90",127.0849529,37.6213463
"2245","청수대아파트","노원로1길 121","서울특별시 노원구 공릉동 270-47",127.0807622,37.6203694
"2246","청우씨티아파트","동일로173가길 90","서울특별시 노원구 공릉동 569-20",127.0727054,37.6222319
"2247","탑스빌아파트(101동)","섬밭로 5","서울특별시 노원구 공릉동 690-10",127.0725017,37.6173827
"2248","탑스빌아파트(102동)","섬밭로 5","서울특별시 노원구 공릉동 690-23",127.0725259,37.6170774
"2249","태강아파트","공릉로34길 62","서울특별시 노원구 공릉동 81",127.0830434,37.6233407
"2250","태릉우성아파트","노원로 29","서울특별시 노원구 공릉동 254",127.0848052,37.6245222
"2251","태승훼미리아파트","공릉로51길 14-8","서울특별시 노원구 공릉동 759",127.076214,37.6291703
"2252","풍림아파트A","섬밭로 139","서울특별시 노원구 공릉동 725",127.0667534,37.6290499
"2253","풍림아파트B","섬밭로 134","서울특별시 노원구 공릉동 727",127.0690945,37.6282818
"2254","하늘공원","공릉로 170","서울특별시 노원구 공릉동 222",127.0803115,37.6252315
"2255","하늘공원아파트(102동)","공릉로 168-5","서울특별시 노원구 공릉동 222-4",127.0803968,37.6249285
"2256","한일휴니스빌","화랑로 421","서울특별시 노원구 공릉동 683-14",127.0741865,37.6175347
"2257","현대(고려)아파트","동일로176길 39-12","서울특별시 노원구 공릉동 590-1",127.0772461,37.620824
"2258","현대성우아파트","공릉로27길 110","서울특별시 노원구 공릉동 741",127.0774298,37.6264957
"2259","화랑타운아파트","화랑로51길 17","서울특별시 노원구 공릉동 111",127.0884994,37.6234019
"2260","효성아파트","화랑로 556","서울특별시 노원구 공릉동 742",127.0882845,37.6211531
"2261","효성화운트빌아파트","노원로 62","서울특별시 노원구 공릉동 106",127.0867254,37.6276618
"2262","공감대","덕릉로98길 15","서울특별시 노원구 상계동 95-274",127.0775808,37.6643149
"2263","극동늘푸른","동일로246길 39","서울특별시 노원구 상계동 1128",127.0571539,37.677394
"2264","노원IPARK","상계로23다길 13-8","서울특별시 노원구 상계동 1318",127.0691688,37.6595599
"2265","노원우성","상계로7길 18","서울특별시 노원구 상계동 1251",127.0650899,37.6579265
"2266","노원현대","상계로3길 50","서울특별시 노원구 상계동 359",127.0632818,37.6586789
"2267","뉴-동부아파트","덕릉로106길 20-3","서울특별시 노원구 상계동 34851",127.0730618,37.6748028
"2268","대동황토빌라트","동일로230길 26","서울특별시 노원구 상계동 1021-12",127.0577002,37.6713047
"2269","대망드림힐1","동일로242라길 27","서울특별시 노원구 상계동 1304",127.0582471,37.6760205
"2270","대창센시티","수락산로 246","서울특별시 노원구 상계동 1302",127.0512426,37.6713755
"2271","동아불암","덕릉로 780","서울특별시 노원구 상계동 1285",127.0797349,37.6669249
"2272","동양엔파트","상계로5길 12","서울특별시 노원구 상계동 1305",127.0639274,37.6575352
"2273","동일씨티빌","동일로231나길 14","서울특별시 노원구 상계동 1065-6",127.0522016,37.672441
"2274","미도","덕릉로 459-18","서울특별시 노원구 상계동 766-1",127.0608649,37.6461282
"2275","미라보(성림)","덕릉로127길 25","서울특별시 노원구 상계동 1320",127.0730618,37.6748028
"2276","보람1단지","한글비석로 479","서울특별시 노원구 상계동 639",127.0649923,37.6662467
"2277","보람2단지","한글비석로 480","서울특별시 노원구 상계동 639",127.0649923,37.6662467
"2278","보람그린 102동","동일로237마길 31","서울특별시 노원구 상계동 1094",127.0516334,37.6746034
"2279","보람그린APT101동","동일로237마길 23","서울특별시 노원구 상계동 1090-2",127.0515614,37.6744713
"2280","북부현대","동일로237바길 17","서울특별시 노원구 상계동 1273",127.0503648,37.6741688
"2281","불암신기 101동","덕릉로118길 17","서울특별시 노원구 상계동 가-52-2",127.0730618,37.6748028
"2282","불암신기 102동","덕릉로118길 17","서울특별시 노원구 상계동 가-52-1",127.0570076,37.6548036
"2283","불암현대","덕릉로118길 29","서울특별시 노원구 상계동 1293",127.0812704,37.6677865
"2284","비콘드림힐2","동일로242라길 21-11","서울특별시 노원구 상계동 1308",127.058016,37.676808
"2285","비콘드림힐3","상계로1길 82-14","서울특별시 노원구 상계동 1310",127.0618805,37.6591661
